system:index,crop_id,crop_type,crop_yn,district,intercrop,label,maize,maizeProb,maizeYield,maizeYieldAdj_optimalClass,maizeYield_majorityClass,maize_mono,majorityClass,optimalClass,pct_primary_crop,random_order,season,set,sos_actual,type_int,yield_acre,yield_kg_ha,yield_kg_ha_sqrt,.geo
2023_Season_A_2023_Season_A_0000000000000000b454,oaf_48982,nonmaize_annual,crop,45.0,1.0,clb,0,0.22725875675678253,4431.279296875,-999,-999,0.0,2.0,2.0,96.0,46164,2023_Season_A,testing,20220901,1,684.7354700000001,1691.9813463700002,41.13370085914955,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000b579,oaf_53007,nonmaize_annual,crop,27.0,1.0,clb,0,0.16983482241630554,3109.7666015625,-999,-999,0.0,2.0,2.0,96.0,46457,2023_Season_A,training,20220901,1,674.4833400000001,1666.6483331400004,40.82460450684122,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000b5e7,oaf_49000,nonmaize_annual,crop,45.0,1.0,clb,0,0.030281873419880867,5512.94580078125,-999,-999,0.0,2.0,2.0,96.0,46567,2023_Season_A,training,20220901,1,607.1968400000001,1500.3833916400001,38.7347827106336,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000b705,oaf_56851,nonmaize_annual,crop,37.0,1.0,clb,0,0.15087702870368958,2724.56884765625,-999,-999,0.0,2.0,2.0,96.0,46853,2023_Season_A,training,20220901,1,380.40857000000005,939.9895764700002,30.659249444009554,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000bb98,oaf_47845,nonmaize_annual,crop,42.0,1.0,clb,0,0.14712631702423096,5202.58935546875,-999,-999,0.0,2.0,2.0,96.0,48024,2023_Season_A,training,20220901,1,759.19843,1875.9793205300002,43.31257693245693,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000bc03,oaf_51076,nonmaize_annual,crop,31.0,1.0,clb,0,0.11767691373825073,2741.12451171875,-999,-999,0.0,2.0,2.0,96.0,48131,2023_Season_A,training,20220901,1,501.81558000000007,1239.9862981800002,35.213439170010076,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000bf96,oaf_56838,nonmaize_annual,crop,37.0,1.0,clb,0,0.10482275485992432,2850.5712890625,-999,-999,0.0,2.0,2.0,96.0,49046,2023_Season_A,training,20220901,1,777.0048200000001,1919.9789102200004,43.81756394666413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000bfbc,oaf_51192,nonmaize_annual,crop,31.0,1.0,clb,0,0.12185513973236084,2810.1005859375,-999,-999,0.0,2.0,2.0,96.0,49084,2023_Season_A,training,20220901,1,404.69000244140625,999.9889900000001,31.622602517819434,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000c1f3,oaf_53071,nonmaize_annual,crop,27.0,1.0,clb,0,0.1674337238073349,3752.03515625,-999,-999,0.0,2.0,2.0,96.0,49651,2023_Season_A,testing,20220901,1,372.31479,919.9898460900001,30.331334393494792,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000c21d,oaf_56020,nonmaize_annual,crop,25.0,1.0,clb,0,0.2694537043571472,3534.70751953125,-999,-999,0.0,2.0,2.0,96.0,49693,2023_Season_A,testing,20220901,1,891.936767578125,2203.9757586700002,46.946520197667475,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000c5c8,oaf_49090,nonmaize_annual,crop,45.0,1.0,clb,0,0.09001333266496658,4722.30419921875,-999,-999,0.0,2.0,2.0,96.0,50632,2023_Season_A,testing,20220901,1,529.3345300000001,1307.9856236300002,36.166083885734714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000cb4b,oaf_51161,nonmaize_annual,crop,31.0,1.0,clb,0,0.4476117491722107,2630.7412109375,1144.4268798828125,2630.7412109375,0.0,1.0,1.0,96.0,52043,2023_Season_A,training,20220901,1,809.3800048828125,1999.9779800000001,44.72111335823383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000cb7f,oaf_56523,nonmaize_annual,crop,37.0,1.0,clb,0,0.14618980884552002,2134.456787109375,-999,-999,0.0,2.0,2.0,96.0,52095,2023_Season_A,training,20220901,1,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000d508,oaf_49571,nonmaize_annual,crop,45.0,1.0,clb,0,0.29212233424186707,5072.5947265625,-999,-999,0.0,2.0,2.0,96.0,54536,2023_Season_A,training,20220901,1,825.5675659179688,2039.9774654700002,45.166109700415866,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000d99e,oaf_50096,nonmaize_annual,crop,24.0,1.0,clb,0,0.21652790904045105,3778.04638671875,-999,-999,0.0,2.0,2.0,96.0,55710,2023_Season_A,testing,20220901,1,1030.3406982421875,2545.9718697,50.4576244952138,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000da21,oaf_51154,nonmaize_annual,crop,31.0,1.0,clb,0,0.13903586566448212,2961.15283203125,-999,-999,0.0,2.0,2.0,96.0,55841,2023_Season_A,training,20220901,1,323.75201000000004,799.9912167100001,28.28411597893772,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000da22,oaf_51209,nonmaize_annual,crop,31.0,1.0,clb,0,0.06747136265039444,3296.38818359375,-999,-999,0.0,2.0,2.0,96.0,55842,2023_Season_A,training,20220901,1,372.31479,919.9898460900001,30.331334393494792,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000dcb1,oaf_56831,nonmaize_annual,crop,37.0,1.0,clb,0,0.46935009956359863,2914.365234375,1152.8843994140625,-999,0.0,2.0,1.0,96.0,56497,2023_Season_A,testing,20220901,1,566.5659800000001,1399.9845365800002,37.41636722852714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000e049,oaf_49518,nonmaize_annual,crop,45.0,1.0,clb,0,0.1814768761396408,3428.90283203125,-999,-999,0.0,2.0,2.0,96.0,57417,2023_Season_A,training,20220901,1,578.1285400390625,1428.5556223400001,37.79623820355671,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000e523,oaf_47783,nonmaize_annual,crop,42.0,1.0,clb,0,0.033687688410282135,4441.6396484375,-999,-999,0.0,5.0,5.0,96.0,58659,2023_Season_A,training,20220901,1,767.29218,1895.97897678,43.54284070636641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000e5b5,oaf_55946,nonmaize_annual,crop,25.0,1.0,clb,0,0.12114617973566055,3696.01513671875,-999,-999,0.0,2.0,2.0,96.0,58805,2023_Season_A,training,20220901,1,728.4420200000001,1799.9802314200003,42.42617389560365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000e608,oaf_49309,nonmaize_annual,crop,45.0,1.0,clb,0,0.250530868768692,3853.7939453125,-999,-999,0.0,2.0,2.0,96.0,58888,2023_Season_A,training,20220901,1,1048.95654296875,2591.9715115,50.911408461169096,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000eaf0,oaf_51181,nonmaize_annual,crop,31.0,1.0,clb,0,0.35470306873321533,2627.0478515625,-999,2627.0478515625,0.0,1.0,2.0,96.0,60144,2023_Season_A,testing,20220901,1,809.3800048828125,1999.9779800000001,44.72111335823383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000ef96,oaf_58038,nonmaize_annual,crop,33.0,1.0,clb,0,0.06748925149440765,3990.97802734375,-999,-999,0.0,2.0,2.0,96.0,61334,2023_Season_A,training,20220901,1,339.93958000000003,839.9907021800001,28.982593089301034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000f28a,oaf_59588,nonmaize_annual,crop,32.0,1.0,clb,0,0.18596972525119781,2712.802734375,-999,-999,0.0,2.0,2.0,96.0,62090,2023_Season_A,testing,20220901,1,647.5040300000001,1599.9824581300002,39.999780726023985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000f4fa,oaf_57912,nonmaize_annual,crop,33.0,1.0,clb,0,0.09740430116653442,2965.8818359375,-999,-999,0.0,2.0,2.0,96.0,62714,2023_Season_A,training,20220901,1,679.8791500000001,1679.9813796500002,40.98757591819746,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000000dc,oaf_55415,maize,crop,52.0,1.0,mze,1,0.9073593616485596,4664.13720703125,3156.73974609375,4664.13720703125,0.0,1.0,1.0,96.0,220,2023_Season_A,training,20220901,0,2255.6489,5573.7084319000005,74.6572731346384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000010d,oaf_60059,maize,crop,51.0,1.0,mze,1,0.09224262088537216,2726.7392578125,-999,-999,0.0,2.0,2.0,96.0,269,2023_Season_A,testing,20220901,0,1405.8909912109375,3473.956661,58.94028046251562,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000000379,oaf_53013,maize,crop,27.0,1.0,mze,1,0.28116878867149353,2833.27880859375,-999,-999,0.0,2.0,2.0,96.0,889,2023_Season_A,training,20220901,0,1047.5042724609375,2588.3831253000003,50.87615478099736,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000000bda,oaf_60133,maize,crop,51.0,1.0,mze,1,0.48458972573280334,2124.52392578125,916.9382934570312,2124.52392578125,0.0,1.0,1.0,96.0,3034,2023_Season_A,training,20220901,0,780.53552,1928.7032699200001,43.917004336816966,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000000be1,oaf_54088,maize,crop,56.0,1.0,mze,1,0.01922479458153248,4768.6376953125,-999,-999,0.0,5.0,5.0,96.0,3041,2023_Season_A,training,20220901,0,1771.513427734375,4377.4096114,66.16199521931001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000000d96,oaf_49288,maize,crop,45.0,1.0,mze,1,0.2665112018585205,3703.0498046875,-999,-999,0.0,2.0,2.0,96.0,3478,2023_Season_A,testing,20220901,0,1314.787109375,3248.8389241,56.998587035995904,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000000fba,oaf_52154,maize,crop,55.0,1.0,mze,1,0.8463404774665833,3699.8125,2251.45751953125,3699.8125,0.0,1.0,1.0,96.0,4026,2023_Season_A,training,20220901,0,938.3789700000001,2318.7344348700003,48.153239090117296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000001378,oaf_47319,maize,crop,44.0,1.0,mze,1,0.3514643609523773,3418.99658203125,-999,-999,0.0,2.0,2.0,96.0,4984,2023_Season_A,training,20220901,0,1970.404541015625,4868.8695195,69.77728512560516,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000016cf,oaf_57223,maize,crop,23.0,1.0,mze,1,0.5649967789649963,4899.169921875,1787.6781005859375,4899.169921875,0.0,1.0,1.0,96.0,5839,2023_Season_A,testing,20220901,0,1493.95361328125,3691.5593456,60.758203936587854,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000001848,oaf_59170,maize,crop,36.0,1.0,mze,1,0.20339974761009216,2554.791015625,-999,-999,0.0,2.0,2.0,96.0,6216,2023_Season_A,training,20220901,0,1749.906005859375,4324.017726,65.7572636748215,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000001f1a,oaf_58898,maize,crop,36.0,1.0,mze,1,0.12575197219848633,2511.669921875,-999,-999,0.0,2.0,2.0,96.0,7962,2023_Season_A,testing,20220901,0,14.046704292297363,34.709405584,5.891468881696652,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000203e,oaf_49279,maize,crop,45.0,1.0,mze,1,0.2171853482723236,4008.24609375,-999,-999,0.0,2.0,2.0,96.0,8254,2023_Season_A,testing,20220901,0,1284.4273681640625,3173.8201054,56.33666750350077,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000215d,oaf_49186,maize,crop,45.0,1.0,mze,1,0.0342247299849987,4053.443359375,-999,-999,0.0,2.0,2.0,96.0,8541,2023_Season_A,training,20220901,0,1829.6011962890625,4520.9445652,67.23796966893038,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000024f7,oaf_54104,maize,crop,56.0,1.0,mze,1,0.28342825174331665,2940.92236328125,-999,-999,0.0,2.0,2.0,96.0,9463,2023_Season_A,testing,20220901,0,1634.36865234375,4038.5250577,63.54939069495474,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000002552,oaf_60247,maize,crop,51.0,1.0,mze,1,0.2903696894645691,4594.654296875,-999,-999,0.0,2.0,2.0,96.0,9554,2023_Season_A,testing,20220901,0,795.37097,1965.3616668700001,44.332399741836674,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000030b2,oaf_49046,maize,crop,45.0,1.0,mze,1,0.1689506620168686,3862.9599609375,-999,-999,0.0,2.0,2.0,96.0,12466,2023_Season_A,training,20220901,0,652.9892600000001,1613.5364614600003,40.168849391786175,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000030eb,oaf_48855,maize,crop,53.0,1.0,mze,1,0.9177107214927673,4897.9140625,1689.073974609375,4897.9140625,0.0,1.0,1.0,96.0,12523,2023_Season_A,testing,20220901,0,3125.624267578125,7723.4176453,87.88297699384108,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000003406,oaf_49297,maize,crop,45.0,1.0,mze,1,0.4391075670719147,3741.7138671875,-999,-999,0.0,2.0,2.0,96.0,13318,2023_Season_A,training,20220901,0,900.900146484375,2226.12427065,47.18182140030205,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000039f5,oaf_48638,maize,crop,53.0,1.0,mze,1,0.8457280993461609,4227.96435546875,1458.037841796875,4227.96435546875,0.0,1.0,1.0,96.0,14837,2023_Season_A,training,20220901,0,2472.975341796875,6110.7219663000005,78.17110697885761,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000003b3c,oaf_51983,maize,crop,54.0,1.0,mze,1,0.665891706943512,1996.29541015625,969.2457275390625,1996.29541015625,0.0,1.0,1.0,96.0,15164,2023_Season_A,training,20220901,0,1359.7585000000001,3359.9632535000005,57.96519001521517,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000003bda,oaf_51772,maize,crop,54.0,1.0,mze,1,0.568081259727478,1403.9501953125,681.6489868164062,1403.9501953125,0.0,1.0,1.0,96.0,15322,2023_Season_A,training,20220901,0,926.2936400000001,2288.8715844400003,47.842152798970076,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000047ee,oaf_51953,maize,crop,54.0,1.0,mze,1,0.7173076272010803,2054.013916015625,997.2693481445312,2054.013916015625,0.0,1.0,1.0,96.0,18414,2023_Season_A,testing,20220901,0,293.31931000000003,724.7920150100001,26.921961574335555,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000485b,oaf_56002,maize,crop,25.0,1.0,mze,1,0.32001063227653503,3416.5771484375,-999,-999,0.0,2.0,2.0,96.0,18523,2023_Season_A,testing,20220901,0,1171.395751953125,2894.5190218000002,53.80073439833326,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000004aae,oaf_47613,maize,crop,42.0,1.0,mze,1,0.559060275554657,5212.9658203125,1631.2630615234375,5212.9658203125,0.0,1.0,1.0,96.0,19118,2023_Season_A,training,20220901,0,1019.3173828125,2518.7332954000003,50.186983326356646,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000051ff,oaf_59031,maize,crop,36.0,1.0,mze,1,0.36976999044418335,2857.03466796875,-999,-999,0.0,2.0,2.0,96.0,20991,2023_Season_A,training,20220901,0,1480.4417724609375,3658.1716878,60.48282142724494,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000569d,oaf_48554,maize,crop,53.0,1.0,mze,1,0.6894349455833435,3858.66796875,1330.6839599609375,3858.66796875,0.0,1.0,1.0,96.0,22173,2023_Season_A,training,20220901,0,1371.229248046875,3388.3073532000003,58.20916897877859,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000057a2,oaf_55904,maize,crop,52.0,1.0,mze,1,0.9444860219955444,5194.0859375,3515.4150390625,5194.0859375,0.0,1.0,1.0,96.0,22434,2023_Season_A,training,20220901,0,2618.63232421875,6470.640413300001,80.44029098219374,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000005ffc,oaf_49596,maize,crop,22.0,1.0,mze,1,0.5288012623786926,4001.39892578125,1871.6136474609375,4001.39892578125,0.0,1.0,1.0,96.0,24572,2023_Season_A,training,20220901,0,798.4483600000001,1972.9658975600003,44.41808075052321,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000665e,oaf_52116,maize,crop,55.0,1.0,mze,1,0.5244885087013245,3058.97265625,-999,3058.97265625,0.0,1.0,2.0,96.0,26206,2023_Season_A,training,20220901,0,999.7462200000001,2470.3729096200004,49.702846091748114,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000006849,oaf_55870,maize,crop,52.0,1.0,mze,1,0.8502945303916931,5636.05224609375,3814.542724609375,5636.05224609375,0.0,1.0,1.0,96.0,26697,2023_Season_A,testing,20220901,0,2809.6101000000003,6942.546557100001,83.32194523113344,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000006bf8,oaf_55311,maize,crop,52.0,1.0,mze,1,0.8892934918403625,4086.1748046875,2765.568359375,4086.1748046875,0.0,1.0,1.0,96.0,27640,2023_Season_A,training,20220901,0,1292.90234375,3194.7615833,56.52222203080838,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000006d8f,oaf_56518,maize,crop,37.0,1.0,mze,1,0.16295695304870605,1777.41064453125,-999,-999,0.0,2.0,2.0,96.0,28047,2023_Season_A,training,20220901,0,729.9309700000001,1803.6594268700003,42.46951173335997,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000006e37,oaf_59986,maize,crop,51.0,0.0,mze,1,0.4516587257385254,2920.63916015625,-999,-999,1.0,2.0,2.0,96.0,28215,2023_Season_A,training,20220901,0,1199.7522000000001,2964.5876862000005,54.44802738575568,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000006ff7,oaf_47762,maize,crop,42.0,1.0,mze,1,0.3126778304576874,4815.541015625,-999,4815.541015625,0.0,1.0,2.0,96.0,28663,2023_Season_A,training,20220901,0,1864.3927001953125,4606.9143617,67.87425404157308,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000007348,oaf_60047,maize,crop,51.0,1.0,mze,1,0.2186540961265564,2782.76953125,-999,-999,0.0,2.0,2.0,96.0,29512,2023_Season_A,training,20220901,0,1436.5447000000001,3549.7019537000006,59.579375237576976,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000007584,oaf_55337,maize,crop,52.0,1.0,mze,1,0.6217462420463562,4518.6416015625,-999,4518.6416015625,0.0,1.0,2.0,96.0,30084,2023_Season_A,training,20220901,0,2141.469482421875,5291.571134500001,72.74318617231445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000007676,oaf_50854,maize,crop,28.0,1.0,mze,1,0.385534405708313,3702.0390625,-999,-999,0.0,2.0,2.0,96.0,30326,2023_Season_A,training,20220901,0,1242.4668000000001,3070.1354628000004,55.40880311647239,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000007752,oaf_49545,maize,crop,45.0,1.0,mze,1,0.6232910752296448,4207.79296875,1715.681396484375,4207.79296875,0.0,1.0,1.0,96.0,30546,2023_Season_A,training,20220901,0,875.14709,2162.48845939,46.50256400877268,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000007b41,oaf_55884,maize,crop,52.0,1.0,mze,1,0.8569743633270264,5831.80859375,3947.03271484375,5831.80859375,0.0,1.0,1.0,96.0,31553,2023_Season_A,training,20220901,0,2932.165771484375,7245.381691800001,85.11980786984896,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000007bc6,oaf_52137,maize,crop,55.0,1.0,mze,1,0.9523524045944214,3577.384765625,2176.956298828125,3577.384765625,0.0,1.0,1.0,96.0,31686,2023_Season_A,training,20220901,0,818.7687400000001,2023.1775565400003,44.979746070203646,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000007d0e,oaf_47640,maize,crop,42.0,1.0,mze,1,0.8349181413650513,5478.62841796875,1714.395263671875,5478.62841796875,0.0,1.0,1.0,96.0,32014,2023_Season_A,training,20220901,0,1305.6466064453125,3226.2527486000004,56.80011222348069,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000007d45,oaf_46594,maize,crop,57.0,1.0,mze,1,0.3360605239868164,938.81787109375,-999,-999,0.0,2.0,2.0,96.0,32069,2023_Season_A,training,20220901,0,641.59338,1585.37724198,39.81679597833055,"{""type"":""MultiPoint"",""coordinates"":[]}"
